ClientID,Age,Gender,County,LoanHeldBefore,NoOfProductsHeld,AvgTxnAmt,NoOfTxns,LastTxnAmt,LoanFlag,IncomeCategory,MerCategory
1209,54,1,Offaly,1,4,66.0,14,104.45,0,Lower Middle,Professional Services
1210,51,1,Dublin,1,4,0.0,3,253.02,0,Upper Middle,Professional Services
1211,64,0,Cork,0,4,0.0,41,244.9,0,Lower Middle,Accommodation
1212,24,0,Leitrim,1,1,0.0,0,,0,Upper,Unknown
1213,63,0,Louth,1,4,227.0,49,624.03,0,Upper,Accommodation
1214,28,0,Dublin,0,5,849.0,0,,0,Upper Middle,Unknown
1215,35,1,Dublin,1,3,0.0,3,266.99,0,Upper Middle,Entertainment
1216,41,1,Meath,0,4,0.0,0,,0,Lower Middle,Unknown
1217,39,1,Carlow,0,1,1619.0,0,,0,Lower Middle,Unknown
1218,40,1,Kildare,0,2,1977.0,15,354.06,0,Lower Middle,Professional Services
1219,41,0,Dublin,0,2,2780.0,20,739.6,0,Lower Middle,Accommodation
1220,67,0,Tipperary,0,4,57.0,14,316.9,0,Lower Middle,Transport
1221,21,0,Dublin,1,1,0.0,67,173.51,0,Lower Middle,Accommodation
1222,47,0,Cork,0,5,1209.0,6,213.82,0,Lower Middle,Transport
1223,35,1,Tipperary,1,5,369.0,19,790.78,0,Lower Middle,Accommodation
1224,31,1,Dublin,0,2,0.0,52,767.8,0,Upper,Professional Services
1225,45,0,Mayo,0,3,15.0,15,695.2,0,Upper,Accommodation
1226,57,0,Mayo,0,3,350.0,0,,0,Upper Middle,Unknown
1227,25,1,Dublin,0,3,533.0,0,,0,Lower Middle,Unknown
1228,45,1,Cork,0,3,1252.0,0,,0,Upper Middle,Unknown
1229,59,1,Meath,0,1,0.0,8,637.73,0,Upper Middle,Clothing
1230,45,0,Cork,1,5,272.0,0,,0,Upper,Unknown
1231,55,0,Cork,0,2,145.0,0,,0,Upper,Unknown
1232,46,1,Kerry,0,3,36.0,56,458.88,0,Upper,Misc
1233,51,0,Dublin,0,2,1204.0,15,251.45,0,Lower Middle,Entertainment
1234,65,0,Dublin,0,5,996.0,22,799.46,0,Lower Middle,Professional Services
1235,57,1,Dublin,0,5,0.0,29,514.02,0,Upper Middle,Transport
1236,62,0,Dublin,0,3,2402.0,2,554.95,0,Lower Middle,Groceries/Perishables
1237,54,1,Dublin,0,4,0.0,6,38.74,0,Lower Middle,Transport
1238,35,1,Clare,1,3,736.0,54,777.52,0,Lower Middle,Accommodation
1239,45,1,Waterford,0,5,2102.0,0,,0,Lower Middle,Unknown
1240,67,1,Dublin,0,5,0.0,0,,0,Upper Middle,Unknown
1241,30,0,Dublin,0,4,22.0,24,707.65,0,Upper,Accommodation
1242,20,0,Cork,0,1,70.0,4,393.34,0,Upper,Clothing
1243,43,1,Kildare,0,3,2489.0,9,544.0,0,Low,Retail
1244,63,1,Dublin,1,5,0.0,0,,0,Lower Middle,Unknown
1245,49,0,Limerick,0,5,0.0,15,171.11,0,Lower Middle,Memberships
1246,48,1,Kildare,1,1,1560.0,0,,0,Upper,Unknown
1247,39,1,Dublin,1,4,16.0,2,503.62,0,Lower Middle,Office Equipment
1248,53,0,Dublin,1,3,21.0,28,443.02,0,Upper Middle,Groceries/Perishables
1249,70,1,Dublin,0,3,19.0,48,569.12,0,Lower Middle,Accommodation
1250,23,0,Kildare,0,3,0.0,1,520.74,0,Lower Middle,Accommodation
1251,46,1,Galway,0,4,245.0,0,,0,Lower Middle,Unknown
1252,60,0,Mayo,1,2,234.0,19,672.09,0,Upper Middle,Accommodation
1253,33,0,Dublin,0,1,170.0,10,58.36,0,Lower Middle,Education
1254,20,1,Dublin,0,3,147.0,11,200.9,0,Lower Middle,Accommodation
1255,66,0,Dublin,1,4,0.0,35,850.43,0,Upper,Professional Services
1256,29,0,Dublin,1,5,0.0,0,,0,Lower Middle,Unknown
1257,31,0,Carlow,1,4,2580.0,0,,0,Lower Middle,Unknown
1258,25,1,Cork,0,5,0.0,27,853.8,0,Lower Middle,Accommodation
1259,25,1,Monaghan,0,1,122.0,0,,0,Upper Middle,Unknown
1260,52,0,Dublin,0,1,1061.0,0,,0,Lower Middle,Unknown
1261,36,0,Monaghan,1,5,313.0,0,,0,Lower Middle,Unknown
1262,28,0,Clare,0,1,2111.0,0,,0,Lower Middle,Unknown
1263,68,1,Clare,0,4,0.0,0,,0,Lower Middle,Unknown
1264,30,1,Dublin,0,1,2542.0,20,512.85,0,Lower Middle,Transport
1265,36,0,Dublin,0,4,294.0,0,,0,Upper,Unknown
1266,22,0,Limerick,0,5,14.0,68,428.72,0,Low,Health
1267,57,0,Cork,0,2,1351.0,6,739.22,0,Upper Middle,Transport
1268,36,1,Offaly,1,3,1171.0,29,583.21,0,Lower Middle,Entertainment
1269,45,0,Dublin,0,3,386.0,20,712.35,0,Upper Middle,Accommodation
1270,47,1,Cork,0,1,0.0,0,,0,Lower Middle,Unknown
1271,36,0,Dublin,0,2,2320.0,6,83.59,0,Upper Middle,Accommodation
1272,51,0,Laois,0,5,124.0,29,139.7,0,Lower Middle,
1273,51,0,Dublin,0,5,923.0,37,586.28,0,Upper,
1274,62,0,Cork,0,5,0.0,0,,0,Lower Middle,Unknown
1275,46,1,Dublin,0,2,765.0,6,737.2,0,Upper Middle,Accommodation
1276,20,0,Cork,0,4,403.0,24,437.33,0,Upper Middle,Transport
1277,41,0,Clare,0,2,1238.0,17,173.04,0,Lower Middle,Transport
1278,56,0,Dublin,0,2,0.0,31,270.75,0,Lower Middle,Professional Services
1279,31,1,Dublin,1,5,20.0,20,666.51,0,Lower Middle,Hardware
1280,21,1,Dublin,0,3,100.0,27,25.72,0,Upper,Transport
1281,36,1,Cork,1,5,981.0,94,826.12,1,Lower Middle,Transport
1282,68,0,Dublin,0,4,0.0,0,,0,Upper,Unknown
1283,54,1,Dublin,0,2,1960.0,11,556.78,0,Upper Middle,Office Equipment
1284,37,1,Meath,0,2,0.0,29,187.82,0,Lower Middle,Transport
1285,49,1,Cork,0,4,0.0,4,239.43,0,Upper,Accommodation
1286,21,0,Dublin,0,4,834.0,38,580.22,0,Lower Middle,Transport
1287,48,0,Cork,0,3,0.0,40,419.92,0,Lower Middle,
1288,31,1,Cork,1,3,0.0,0,,0,Lower Middle,Unknown
1289,34,1,Wexford,0,1,0.0,40,327.11,0,Lower Middle,Memberships
1290,38,1,Kerry,0,3,214.0,0,,0,Upper Middle,Unknown
1291,39,0,Dublin,0,3,729.0,15,666.77,0,Upper Middle,Accommodation
1292,24,1,Dublin,1,1,0.0,37,462.82,0,Lower Middle,Retail
1293,23,0,Dublin,0,3,0.0,1,181.2,0,Lower Middle,Accommodation
1294,59,0,Kildare,1,5,81.0,0,,0,Lower Middle,Unknown
1295,27,0,Dublin,0,1,27.0,0,,0,Lower Middle,Unknown
1296,69,1,Dublin,0,5,408.0,33,435.98,0,Low,Transport
1297,20,1,Dublin,0,1,1539.0,46,278.74,0,Upper,Accommodation
1298,64,0,Cork,0,5,0.0,27,366.03,0,Upper Middle,Professional Services
1299,41,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
1300,23,1,Dublin,0,4,2027.0,2,862.29,0,Lower Middle,Education
1301,42,1,Dublin,0,4,0.0,47,882.92,0,Upper,Accommodation
1302,68,0,Dublin,0,4,1241.0,13,268.18,0,Lower Middle,Transport
1303,67,1,Dublin,0,5,0.0,2,843.54,0,Lower Middle,Hardware
1304,39,1,Dublin,0,1,0.0,32,23.07,0,Lower Middle,Retail
1305,63,1,Dublin,0,5,30.0,0,,0,Lower Middle,Unknown
1306,46,1,Laois,0,1,229.0,0,,0,Upper,Unknown
1307,29,1,Dublin,0,3,0.0,32,858.99,0,Lower Middle,Accommodation
1308,51,1,Dublin,1,4,0.0,19,98.75,0,Lower Middle,Accommodation
1309,20,0,Mayo,0,1,0.0,0,,0,Lower Middle,Unknown
1310,68,1,Longford,0,1,962.0,0,,0,Lower Middle,Unknown
1311,55,0,Cavan,0,3,59.0,0,,0,Lower Middle,Unknown
1312,59,0,Dublin,1,4,2440.0,0,,0,Low,Unknown
1313,36,1,Cavan,0,4,0.0,0,,0,Upper Middle,Unknown
1314,47,0,Dublin,0,1,0.0,63,275.88,0,Lower Middle,Entertainment
1315,46,1,Dublin,0,1,1916.0,0,,0,Low,Unknown
1316,52,1,Clare,0,4,0.0,0,,0,Lower Middle,Unknown
1317,50,1,Tipperary,0,5,24.0,1,157.02,0,Lower Middle,Transport
1318,52,0,Donegal,0,1,53.0,1,270.27,0,Lower Middle,Accommodation
1319,39,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
1320,68,1,Dublin,1,4,1077.0,34,52.74,0,Lower Middle,Accommodation
1321,22,0,Dublin,0,3,0.0,30,523.38,0,Lower Middle,Professional Services
1322,68,0,Tipperary,1,5,1081.0,14,711.36,0,Upper Middle,Accommodation
1323,45,1,Laois,1,2,0.0,0,,0,Lower Middle,Unknown
1324,69,0,Kerry,0,5,74.0,55,16.7,0,Lower Middle,Accommodation
1325,48,0,Mayo,0,1,1234.0,6,70.26,0,Upper Middle,Hardware
1326,25,1,Donegal,0,1,933.0,61,631.79,0,Upper Middle,Accommodation
1327,24,1,Dublin,1,1,46.0,10,444.81,0,Lower Middle,Misc
1328,56,0,Cork,0,5,2430.0,15,602.23,0,Lower Middle,Retail
1329,23,0,Cork,0,4,50.0,0,,0,Upper,Unknown
1330,21,1,Dublin,1,5,1334.0,0,,0,Lower Middle,Unknown
1331,28,1,Outside ROI,0,1,2185.0,26,621.03,0,Lower Middle,Hardware
1332,52,0,Cork,0,3,0.0,2,666.54,0,Lower Middle,Transport
1333,20,0,Dublin,0,4,2623.0,0,,0,Lower Middle,Unknown
1334,25,0,Dublin,0,5,23.0,22,111.01,0,Lower Middle,Professional Services
1335,45,0,Donegal,0,5,812.0,50,602.48,0,Lower Middle,Professional Services
1336,62,0,Dublin,0,4,1135.0,0,,0,Upper Middle,Unknown
1337,64,0,Dublin,0,1,0.0,27,294.4,0,Lower Middle,Professional Services
1338,40,0,Dublin,0,5,0.0,0,,0,Lower Middle,Unknown
1339,35,0,Dublin,0,4,1219.0,2,248.85,0,Lower Middle,Health
1340,41,0,Dublin,0,1,0.0,0,,0,Upper Middle,Unknown
1341,51,0,Louth,0,3,580.0,23,160.97,0,Lower Middle,Transport
1342,41,1,Galway,0,5,31.0,25,437.79,0,Lower Middle,Professional Services
1343,55,0,Dublin,0,1,0.0,33,433.58,0,Lower Middle,Office Equipment
1344,21,0,Dublin,1,1,156.0,39,421.35,0,Upper Middle,Professional Services
1345,21,0,Dublin,0,3,1427.0,19,736.11,0,Upper,Transport
1346,21,1,Donegal,0,3,255.0,33,532.25,0,Lower Middle,Hardware
1347,31,1,Kerry,0,4,315.0,0,,0,Upper Middle,Unknown
1348,20,1,Kerry,1,2,220.0,36,528.19,0,Lower Middle,
1349,33,1,Monaghan,0,4,2704.0,0,,0,Lower Middle,Unknown
1350,32,1,Cavan,1,5,1063.0,0,,0,Lower Middle,Unknown
1351,34,1,Leitrim,0,1,1678.0,20,32.33,0,Lower Middle,Transport
1352,21,1,Dublin,0,5,1101.0,84,214.39,0,Lower Middle,Transport
1353,20,0,Galway,0,5,0.0,17,151.91,0,Lower Middle,Retail
1354,55,1,Dublin,0,5,0.0,72,444.38,0,Lower Middle,Retail
1355,42,1,Cork,0,1,0.0,5,239.93,0,Lower Middle,Retail
1356,32,0,Dublin,0,4,0.0,0,,0,Upper Middle,Unknown
1357,69,1,Dublin,0,2,413.0,73,532.82,0,Lower Middle,Transport
1358,38,0,Galway,0,1,0.0,19,276.07,0,Lower Middle,Accommodation
1359,20,0,Carlow,1,5,369.0,15,45.36,0,Low,Accommodation
1360,24,1,Offaly,0,1,1517.0,19,569.06,0,Upper,Transport
1361,28,0,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
1362,28,1,Dublin,1,1,0.0,1,734.96,0,Lower Middle,Groceries/Perishables
1363,65,1,Cork,0,2,6.0,0,,0,Upper,Unknown
1364,60,0,Kilkenny,1,5,12.0,4,782.61,0,Lower Middle,Accommodation
1365,63,0,Dublin,0,3,1798.0,37,564.69,0,Upper,Professional Services
1366,39,0,Dublin,0,1,1501.0,18,97.33,0,Lower Middle,Groceries/Perishables
1367,62,0,Kerry,1,2,26.0,22,265.7,0,Lower Middle,Accommodation
1368,21,1,Dublin,0,3,0.0,8,738.3,0,Lower Middle,Legal
1369,40,1,Dublin,0,1,2311.0,0,,0,Lower Middle,Unknown
1370,36,0,Laois,0,2,0.0,33,832.29,0,Upper Middle,Legal
1371,22,1,Clare,0,3,172.0,0,,0,Upper Middle,Unknown
1372,57,0,Dublin,0,4,428.0,38,129.19,0,Upper,Transport
1373,50,0,Clare,0,5,156.0,9,454.3,0,Upper Middle,Utilities
1374,51,1,Galway,0,4,0.0,4,148.77,0,Lower Middle,Accommodation
1375,62,0,Dublin,1,2,799.0,0,,0,Lower Middle,Unknown
1376,32,1,Dublin,0,4,0.0,30,218.2,0,Lower Middle,
1377,20,1,Dublin,0,4,0.0,19,43.28,0,Lower Middle,Professional Services
1378,55,0,Tipperary,1,4,0.0,19,516.68,0,Low,Accommodation
1379,31,1,Dublin,0,5,0.0,2,796.0,0,Lower Middle,Professional Services
1380,29,1,Offaly,0,1,0.0,31,345.26,0,Lower Middle,Professional Services
1381,53,1,Dublin,0,5,0.0,13,347.1,0,Upper Middle,Accommodation
1382,61,1,Meath,0,2,0.0,11,824.92,0,Lower Middle,Accommodation
1383,34,0,Dublin,1,1,2999.0,23,61.95,0,Lower Middle,Transport
1384,58,1,Cork,1,3,0.0,0,,0,Lower Middle,Unknown
1385,34,0,Mayo,1,2,41.0,17,831.8,0,Upper Middle,Groceries/Perishables
1386,46,0,Dublin,0,1,1953.0,40,426.39,0,Lower Middle,
1387,39,1,Laois,1,5,1278.0,81,784.26,1,Lower Middle,Accommodation
1388,45,0,Monaghan,1,3,0.0,0,,0,Lower Middle,Unknown
1389,64,0,Meath,1,4,0.0,0,,0,Lower Middle,Unknown
1390,40,1,Cork,1,4,1.0,1,275.55,0,Lower Middle,Transport
1391,31,0,Leitrim,0,3,0.0,37,630.69,0,Upper,Accommodation
1392,37,1,Offaly,0,4,9.0,19,336.28,0,Upper Middle,Retail
1393,35,1,Cork,1,3,0.0,19,12.57,0,Upper Middle,Accommodation
1394,44,1,Dublin,1,3,2804.0,38,462.44,1,Lower Middle,Professional Services
1395,63,0,Cavan,0,5,340.0,0,,0,Lower Middle,Unknown
1396,52,1,Waterford,0,5,0.0,38,636.97,0,Lower Middle,Health
1397,36,1,Dublin,0,1,364.0,0,,0,Upper Middle,Unknown
1398,59,1,Cork,1,3,0.0,25,125.55,0,Lower Middle,Accommodation
1399,45,1,Dublin,1,2,0.0,9,766.31,0,Upper Middle,Accommodation
1400,59,1,Cork,0,3,70.0,37,656.95,0,Low,Clothing
1401,69,1,Dublin,0,4,381.0,27,780.13,0,Lower Middle,Accommodation
1402,68,0,Dublin,0,5,31.0,17,147.64,0,Upper Middle,Electrical Goods
1403,24,0,Dublin,0,2,156.0,22,234.28,0,Lower Middle,Accommodation
1404,39,1,Dublin,0,3,40.0,25,201.35,0,Low,Accommodation
1405,63,1,Dublin,0,2,0.0,52,575.24,0,Lower Middle,Professional Services
1406,55,0,Dublin,0,2,0.0,25,638.21,0,Upper,Professional Services
1407,60,0,Clare,0,4,1752.0,40,317.29,0,Upper Middle,Transport
1408,52,1,Dublin,0,3,0.0,14,200.45,0,Lower Middle,Entertainment
1409,57,1,Dublin,0,2,46.0,34,210.54,0,Upper,Accommodation
1410,20,0,Dublin,0,4,1939.0,0,,0,Lower Middle,Unknown
1411,61,0,Leitrim,0,4,2989.0,0,,0,Lower Middle,Unknown
1412,46,0,Cork,0,1,3.0,13,68.22,0,Lower Middle,Professional Services
1413,60,1,Galway,0,2,28.0,0,,0,Lower Middle,Unknown
1414,63,1,Dublin,1,3,0.0,0,,0,Lower Middle,Unknown
1415,67,0,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
1416,28,0,Offaly,1,5,587.0,0,,0,Upper,Unknown
1417,23,1,Meath,0,2,33.0,67,391.36,0,Lower Middle,Transport
1418,20,1,Dublin,0,2,0.0,27,188.33,0,Lower Middle,Office Equipment
1419,50,1,Wicklow,0,1,54.0,0,,0,Upper Middle,Unknown
1420,38,1,Waterford,1,2,1501.0,21,610.65,0,Lower Middle,Professional Services
1421,53,1,Offaly,1,1,0.0,1,285.47,0,Lower Middle,Transport
1422,56,1,Dublin,0,3,24.0,75,761.47,0,Upper Middle,Accommodation
1423,28,1,Dublin,0,1,0.0,0,,0,Upper,Unknown
1424,49,0,Cavan,0,5,196.0,4,367.01,0,Lower Middle,Accommodation
1425,32,0,Clare,0,2,178.0,69,304.28,0,Lower Middle,Transport
1426,29,0,Dublin,0,1,0.0,28,498.23,0,Lower Middle,Entertainment
1427,31,1,Dublin,0,2,139.0,78,868.01,0,Upper Middle,Retail
1428,40,0,Dublin,0,3,0.0,90,100.41,0,Upper,Accommodation
1429,61,1,Dublin,1,5,59.0,22,123.58,0,Upper,Professional Services
1430,65,0,Longford,0,3,0.0,59,278.83,0,Upper Middle,Professional Services
1431,51,1,Wicklow,0,1,0.0,57,28.98,0,Upper Middle,Accommodation
1432,22,1,Longford,0,3,0.0,1,71.47,0,Upper Middle,Accommodation
1433,63,0,Dublin,1,1,0.0,0,,0,Lower Middle,Unknown
1434,68,1,Dublin,1,3,1169.0,36,132.52,0,Upper,Transport
1435,40,0,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
1436,70,1,Dublin,0,1,110.0,32,368.1,0,Lower Middle,Retail
1437,47,0,Dublin,0,3,0.0,1,748.07,0,Lower Middle,Accommodation
1438,23,0,Dublin,0,2,206.0,0,,0,Lower Middle,Unknown
1439,62,1,Dublin,1,2,0.0,25,283.97,0,Lower Middle,Groceries/Perishables
1440,66,1,Dublin,1,2,1018.0,9,209.55,0,Lower Middle,Transport
1441,59,1,Meath,0,4,0.0,10,428.35,0,Lower Middle,Clothing
1442,21,0,Dublin,0,1,82.0,35,48.75,0,Upper,Professional Services
1443,64,0,Louth,1,2,885.0,13,186.68,0,Lower Middle,Retail
1444,69,0,Meath,0,2,145.0,98,62.5,0,Lower Middle,Clothing
1445,62,0,Cavan,0,5,0.0,0,,0,Lower Middle,Unknown
1446,57,0,Dublin,0,3,0.0,34,314.79,0,Lower Middle,Transport
1447,20,0,Dublin,1,4,0.0,26,581.39,0,Upper Middle,Transport
1448,22,1,Dublin,0,4,363.0,0,,0,Low,Unknown
1449,32,1,Cork,1,3,1033.0,0,,0,Lower Middle,Unknown
1450,55,1,Waterford,0,3,0.0,56,112.86,0,Low,Financial Services
1451,32,1,Offaly,0,5,0.0,10,704.84,0,Lower Middle,Professional Services
1452,29,0,Dublin,0,4,92.0,87,340.19,0,Low,Transport
1453,44,0,Dublin,0,3,0.0,18,146.16,0,Lower Middle,Education
1454,68,1,Dublin,1,2,0.0,1,362.9,0,Upper,Retail
1455,36,1,Galway,1,5,0.0,100,59.39,1,Lower Middle,Accommodation
1456,63,1,Dublin,0,2,90.0,29,247.06,0,Upper Middle,Transport
1457,27,0,Dublin,0,4,2064.0,11,694.17,0,Upper,Professional Services
1458,36,0,Kildare,0,4,9.0,9,887.67,0,Upper Middle,Accommodation
1459,35,1,Tipperary,0,5,18.0,30,862.86,0,Upper Middle,Transport
1460,60,1,Dublin,1,5,0.0,0,,0,Lower Middle,Unknown
1461,25,1,Dublin,0,5,297.0,25,536.28,0,Upper Middle,Accommodation
1462,62,1,Dublin,0,2,1322.0,6,763.77,0,Lower Middle,Groceries/Perishables
1463,33,0,Wicklow,1,4,324.0,0,,0,Lower Middle,Unknown
1464,62,0,Dublin,0,4,214.0,0,,0,Lower Middle,Unknown
1465,57,0,Dublin,1,4,1507.0,0,,0,Lower Middle,Unknown
1466,23,1,Waterford,0,4,0.0,8,596.11,0,Upper Middle,Accommodation
1467,65,1,Limerick,0,3,1746.0,28,205.62,0,Upper,Groceries/Perishables
1468,57,0,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
1469,64,1,Dublin,0,3,0.0,0,,0,Lower Middle,Unknown
1470,32,1,Offaly,0,1,0.0,14,434.54,0,Lower Middle,Utilities
1471,24,0,Dublin,0,2,87.0,0,,0,Upper,Unknown
1472,26,0,Tipperary,0,3,8.0,61,669.83,0,Lower Middle,
1473,67,1,Cork,0,1,0.0,62,86.49,0,Upper,Transport
1474,43,0,Dublin,1,2,0.0,6,644.41,0,Lower Middle,Transport
1475,49,1,Dublin,1,2,38.0,0,,0,Lower Middle,Unknown
1476,50,1,Dublin,0,1,0.0,7,725.99,0,Lower Middle,Transport
1477,51,0,Mayo,1,5,694.0,33,728.39,0,Upper Middle,
1478,22,0,Cork,0,4,0.0,0,,0,Upper,Unknown
1479,47,0,Cork,0,4,1593.0,0,,0,Upper Middle,Unknown
1480,56,0,Dublin,0,1,0.0,24,299.58,0,Upper,Accommodation
1481,62,1,Cork,0,3,425.0,0,,0,Upper Middle,Unknown
1482,42,1,Meath,0,3,0.0,0,,0,Upper Middle,Unknown
1483,43,1,Longford,1,4,325.0,0,,0,Lower Middle,Unknown
1484,24,0,Dublin,0,1,0.0,1,795.11,0,Upper Middle,Transport
1485,25,1,Clare,0,1,84.0,31,604.7,0,Lower Middle,Health
1486,31,1,Dublin,1,4,2524.0,29,430.68,0,Lower Middle,Accommodation
1487,47,1,Leitrim,0,1,2316.0,0,,0,Lower Middle,Unknown
1488,54,1,Galway,0,1,0.0,0,,0,Upper Middle,Unknown
1489,38,0,Longford,1,2,0.0,25,328.59,0,Lower Middle,Transport
1490,68,1,Dublin,0,1,972.0,0,,0,Lower Middle,Unknown
1491,54,0,Laois,0,4,0.0,4,880.61,0,Lower Middle,Accommodation
1492,24,0,Dublin,0,5,0.0,14,63.64,0,Lower Middle,Accommodation
1493,38,1,Cork,0,1,141.0,0,,0,Lower Middle,Unknown
1494,48,0,Clare,0,3,0.0,0,,0,Lower Middle,Unknown
1495,57,1,Offaly,0,2,0.0,30,565.08,0,Lower Middle,Transport
1496,65,1,Dublin,0,3,5.0,32,71.96,0,Lower Middle,Restaurants/Dining
1497,35,1,Dublin,0,1,0.0,73,893.42,0,Upper Middle,Transport
1498,23,0,Carlow,1,1,1647.0,0,,0,Lower Middle,Unknown
1499,34,0,Dublin,0,3,0.0,0,,0,Upper Middle,Unknown
1500,23,0,Louth,1,4,0.0,40,848.54,0,Lower Middle,Clothing
1501,29,0,Laois,0,5,0.0,11,726.19,0,Lower Middle,Accommodation
1502,70,1,Dublin,1,5,0.0,0,,0,Lower Middle,Unknown
1503,50,1,Dublin,0,4,0.0,0,,0,Lower Middle,Unknown
1504,69,1,Dublin,0,5,0.0,7,221.04,0,Lower Middle,Transport
1505,28,1,Dublin,0,4,0.0,23,749.94,0,Lower Middle,Retail
1506,59,0,Dublin,1,4,0.0,26,534.43,0,Lower Middle,Transport
1507,47,0,Dublin,0,2,0.0,0,,0,Upper,Unknown
1508,56,1,Dublin,1,5,962.0,0,,0,Upper Middle,Unknown
1509,60,0,Dublin,0,1,0.0,53,686.89,0,Lower Middle,Clothing
1510,36,1,Dublin,0,3,0.0,31,615.73,0,Lower Middle,Accommodation
1511,51,1,Dublin,1,1,1058.0,16,440.69,0,Lower Middle,Transport
1512,38,1,Dublin,0,3,2082.0,19,847.31,0,Lower Middle,
1513,34,0,Cork,0,1,0.0,35,765.59,0,Lower Middle,Misc
1514,63,1,Dublin,0,5,0.0,33,408.61,0,Upper Middle,Accommodation
1515,27,0,Dublin,0,5,1818.0,0,,0,Lower Middle,Unknown
1516,25,1,Kerry,0,4,0.0,13,239.8,0,Low,Legal
1517,62,1,Dublin,0,5,1742.0,0,,0,Lower Middle,Unknown
1518,45,0,Dublin,0,4,1081.0,16,324.61,0,Lower Middle,Accommodation
1519,44,1,Dublin,0,1,14.0,17,207.78,0,Lower Middle,Accommodation
1520,30,0,Meath,1,4,356.0,14,330.05,0,Lower Middle,Professional Services
1521,54,1,Dublin,0,2,1102.0,3,327.37,0,Upper,Transport
1522,65,0,Longford,0,4,0.0,0,,0,Upper,Unknown
1523,32,0,Dublin,1,4,849.0,7,481.52,0,Lower Middle,Legal
1524,59,1,Galway,0,3,1087.0,34,521.16,0,Lower Middle,Charity
1525,70,0,Dublin,0,1,2093.0,0,,0,Upper,Unknown
1526,33,0,Cork,1,1,260.0,0,,0,Lower Middle,Unknown
1527,38,0,Dublin,1,1,37.0,25,669.19,0,Lower Middle,Accommodation
1528,69,1,Dublin,0,5,25.0,18,84.82,0,Lower Middle,Professional Services
1529,65,0,Cork,1,1,0.0,39,562.95,0,Lower Middle,Accommodation
1530,35,1,Meath,0,2,0.0,36,643.85,0,Upper Middle,Accommodation
1531,21,0,Cork,0,2,0.0,25,494.2,0,Upper Middle,Accommodation
1532,29,1,Mayo,0,3,107.0,22,220.4,0,Lower Middle,Retail
1533,46,1,Dublin,1,3,0.0,12,833.0,0,Lower Middle,Accommodation
1534,27,1,Dublin,0,1,2362.0,0,,0,Lower Middle,Unknown
1535,51,0,Cork,0,2,237.0,0,,0,Lower Middle,Unknown
1536,60,1,Dublin,0,1,0.0,0,,0,Lower Middle,Unknown
1537,58,1,Dublin,0,5,8.0,9,578.97,0,Lower Middle,Transport
1538,24,0,Offaly,0,2,102.0,2,192.14,0,Upper,Accommodation
1539,51,0,Dublin,0,2,0.0,54,193.08,0,Lower Middle,Transport
1540,46,1,Cork,0,1,427.0,50,345.76,0,Lower Middle,Transport
1541,24,0,Dublin,0,1,0.0,32,544.35,0,Lower Middle,Hardware
1542,24,1,Dublin,1,2,1067.0,12,193.44,0,Lower Middle,Transport
1543,48,0,Clare,0,5,0.0,8,629.42,0,Upper Middle,Electrical Goods
1544,33,0,Dublin,1,1,1122.0,0,,0,Lower Middle,Unknown
1545,41,1,Galway,0,4,0.0,1,315.84,0,Lower Middle,Accommodation
1546,59,0,Dublin,0,5,112.0,0,,0,Lower Middle,Unknown
1547,24,0,Dublin,0,4,0.0,5,90.19,0,Lower Middle,Entertainment
1548,68,0,Dublin,0,2,0.0,0,,0,Upper,Unknown
1549,39,1,Dublin,1,4,66.0,21,487.81,0,Lower Middle,Transport
1550,40,1,Tipperary,0,4,2106.0,23,773.61,0,Lower Middle,Transport
1551,57,1,Dublin,0,3,0.0,38,135.2,0,Upper Middle,Accommodation
1552,42,1,Cavan,0,3,0.0,0,,0,Upper,Unknown
1553,51,1,Dublin,0,2,1134.0,0,,0,Lower Middle,Unknown
1554,42,0,Kilkenny,0,1,320.0,0,,0,Upper,Unknown
1555,38,0,Kerry,0,5,42.0,59,886.79,0,Lower Middle,Transport
1556,42,1,Dublin,1,2,59.0,0,,0,Lower Middle,Unknown
1557,54,0,Cork,1,4,0.0,39,519.56,0,Lower Middle,Transport
1558,62,0,Louth,1,4,0.0,14,124.09,0,Upper Middle,Health
1559,32,0,Louth,1,5,897.0,4,262.99,0,Lower Middle,Entertainment
1560,30,0,Monaghan,1,5,90.0,0,,0,Lower Middle,Unknown
1561,31,0,Dublin,0,2,0.0,24,385.45,0,Lower Middle,Professional Services
1562,64,0,Offaly,0,4,0.0,3,243.52,0,Upper,Professional Services
1563,31,1,Leitrim,0,5,0.0,0,,0,Lower Middle,Unknown
1564,48,1,Dublin,1,4,320.0,73,507.67,0,Lower Middle,Hardware
1565,61,0,Dublin,0,4,0.0,27,228.48,0,Upper,
1566,28,0,Dublin,0,1,1016.0,0,,0,Lower Middle,Unknown
1567,25,0,Cavan,0,2,0.0,23,562.32,0,Lower Middle,Accommodation
1568,50,0,Dublin,1,2,0.0,93,784.17,1,Lower Middle,Transport
